user_id,age_group,country,subscription_type,signup_source,total_courses_enrolled,total_courses_completed,avg_video_watch_time_per_day,days_since_last_login,assessments_attempted,avg_session_length,forum_posts,mobile_usage_ratio,weekly_learning_sessions,learning_streak_days,assignment_completion_rate,quiz_score_average,dropout_midcourse,payment_success_rate,billing_failures,subscription_price,discounts_used,refunds_requested,churn
9197,35-44,Germany,Monthly,Ads,4,1,7.97,30,3,15.93,1,0.57,8,3,0.42,62.29,0,0.87,0,20,0,0,0
9198,55+,India,Free,Google,1,1,16.27,40,4,6.15,0,0.77,1,6,0.47,65.18,1,0.94,0,0,0,0,1
9199,35-44,India,Monthly,Ads,4,1,5.35,46,1,7.79,0,0.47,2,11,0.86,85.71,1,0.73,1,20,0,0,1
9200,25-34,Canada,Monthly,Ads,3,3,10.64,11,9,19.38,0,0.44,4,0,0.86,57.5,0,0.77,0,20,1,0,0
9201,45-54,UK,Monthly,Google,1,0,32.22,31,1,9.81,5,0.99,1,1,0.68,44.55,1,0.75,0,20,0,0,1
9202,25-34,Germany,Free,Organic,3,0,16.79,50,6,12.19,1,0.45,5,12,0.87,70.56,1,0.93,0,0,1,0,1
9203,25-34,India,Monthly,Ads,2,0,50.0,5,3,13.05,0,0.33,5,4,0.27,31.26,0,0.94,1,20,1,0,1
9204,25-34,USA,Monthly,Organic,5,3,61.41,37,4,7.32,0,0.23,2,8,0.54,82.07,0,0.74,1,20,1,0,1
9205,45-54,India,Monthly,Ads,10,10,57.8,43,4,18.35,0,0.93,3,2,0.75,90.15,1,0.76,1,20,1,0,1
9206,18-24,USA,Free,Ads,3,1,11.51,20,4,12.83,0,0.53,1,8,0.62,73.3,0,0.89,0,0,2,1,0
9207,25-34,India,Free,Ads,2,0,18.93,20,5,14.83,0,0.82,2,10,0.55,88.03,1,0.91,0,0,0,0,1
9208,35-44,UK,Free,Google,4,0,12.82,17,3,15.17,0,0.4,3,0,0.76,66.05,0,0.86,0,0,2,0,1
9209,35-44,India,Free,Referral,4,0,24.89,52,6,16.24,0,0.24,6,6,0.67,79.61,0,0.74,0,0,1,0,1
9210,25-34,India,Free,Ads,2,0,42.11,35,0,12.06,0,0.77,2,8,0.47,52.07,0,0.73,1,0,0,1,1
9211,45-54,USA,Free,Ads,1,0,15.49,36,7,18.09,0,0.3,6,13,0.19,80.42,0,0.81,0,0,1,0,1
9212,45-54,Other,Monthly,Google,5,5,51.15,28,7,24.22,0,0.65,4,14,0.33,67.39,1,0.92,0,20,0,0,0
9213,18-24,Germany,Monthly,Ads,2,2,16.0,28,3,12.77,1,0.43,8,7,0.21,61.0,0,0.94,2,20,0,0,1
9214,25-34,Other,Monthly,Referral,5,3,8.91,31,7,4.45,3,0.76,5,14,0.74,92.57,1,0.79,0,20,2,0,1
9215,18-24,USA,Monthly,Referral,5,4,2.43,58,7,17.39,1,0.53,3,6,0.08,68.14,0,0.88,0,20,2,0,1
9216,25-34,India,Monthly,Referral,2,2,22.25,24,3,18.45,1,0.82,5,12,0.46,77.85,0,0.78,0,20,0,0,0
9217,25-34,India,Monthly,Organic,3,0,22.03,30,5,1.0,1,0.84,4,14,0.4,53.82,1,0.83,1,20,2,0,1
9218,45-54,UK,Annual,Google,3,1,6.44,15,3,10.01,1,0.76,2,2,0.19,89.0,0,0.98,1,150,1,0,0
9219,45-54,India,Monthly,Google,2,0,13.11,26,4,15.81,2,0.64,3,5,0.72,60.55,0,0.97,0,20,2,0,1
9220,18-24,India,Monthly,Ads,7,7,84.61,38,2,13.78,1,0.48,5,9,0.54,85.13,0,0.85,0,20,1,0,1
9221,18-24,India,Annual,Google,4,3,11.42,42,5,11.21,2,0.3,4,7,0.31,58.37,0,0.86,0,150,1,0,1
9222,25-34,USA,Free,Referral,1,0,22.09,55,4,10.45,1,0.45,3,3,0.96,90.09,1,0.85,1,0,1,0,1
9223,25-34,India,Monthly,Ads,2,0,25.13,39,1,21.88,5,0.64,6,3,0.93,70.54,0,1.0,1,20,1,0,1
9224,25-34,India,Free,Google,1,0,9.31,46,1,20.2,2,0.33,2,2,0.56,54.34,0,0.86,0,0,2,0,1
9225,45-54,USA,Monthly,Organic,3,3,33.07,13,3,10.99,2,0.73,2,3,0.98,99.0,0,0.97,0,20,0,0,0
9226,45-54,USA,Monthly,Ads,4,3,30.05,54,8,17.63,1,0.74,1,12,0.91,45.99,1,0.79,0,20,3,0,1
9227,25-34,USA,Monthly,Google,3,1,4.44,48,2,11.26,0,0.89,3,7,0.7,62.71,0,0.94,1,20,1,0,1
9228,45-54,Canada,Monthly,Google,4,2,4.26,11,4,17.08,1,0.72,2,12,0.97,59.23,0,0.92,0,20,1,0,0
9229,25-34,India,Monthly,Organic,1,0,18.78,18,6,14.21,0,0.72,2,9,0.13,69.34,0,0.8,0,20,1,0,1
9230,35-44,Canada,Monthly,Google,2,0,3.67,19,11,16.25,0,0.95,3,0,0.34,93.69,0,0.97,0,20,1,0,1
9231,25-34,India,Annual,Organic,2,0,9.28,35,4,11.47,4,0.81,4,14,0.39,42.98,0,0.95,1,150,0,0,1
9232,18-24,USA,Monthly,Ads,6,4,21.43,12,6,13.75,0,0.48,4,11,0.12,61.15,1,0.97,1,20,2,0,0
9233,45-54,USA,Annual,Google,2,1,23.85,46,6,20.83,2,0.6,2,1,0.31,45.14,0,0.91,0,150,2,0,1
9234,25-34,Other,Monthly,Ads,1,1,40.11,18,3,27.76,1,0.43,3,3,0.38,74.51,0,0.84,0,20,2,0,0
9235,35-44,USA,Monthly,Google,2,0,54.69,24,6,16.45,1,0.87,5,1,0.58,64.23,0,0.83,0,20,1,0,1
9236,25-34,India,Free,Referral,3,3,17.52,20,3,11.81,1,0.91,1,0,0.74,65.11,0,0.76,0,0,0,1,0
9237,18-24,USA,Free,Ads,1,0,21.71,59,2,14.16,0,0.33,1,9,0.77,67.29,0,0.78,0,0,2,0,1
9238,18-24,USA,Annual,Organic,3,2,4.31,0,4,18.39,0,0.43,0,4,0.67,91.01,0,0.84,1,150,2,0,0
9239,25-34,USA,Monthly,Ads,4,4,57.85,4,0,22.79,1,0.62,4,13,0.84,73.38,0,0.87,0,20,0,0,0
9240,35-44,India,Monthly,Google,3,0,24.36,6,4,20.24,0,0.31,1,3,0.56,50.84,0,0.93,0,20,0,0,1
9241,25-34,USA,Monthly,Ads,4,3,25.43,23,5,17.4,2,0.84,3,0,0.96,66.55,1,0.76,0,20,0,0,0
9242,35-44,India,Free,Ads,2,1,13.26,52,8,18.33,0,0.83,2,1,0.28,64.23,0,0.99,0,0,1,0,1
9243,35-44,Canada,Monthly,Organic,0,0,1.82,8,5,21.09,0,0.91,6,12,0.03,64.74,0,0.83,0,20,0,0,1
9244,35-44,USA,Free,Ads,1,0,10.5,9,4,15.21,1,0.91,5,12,0.67,71.99,0,0.96,0,0,0,0,1
9245,25-34,India,Annual,Ads,4,1,3.12,28,7,20.84,1,0.34,3,5,0.55,65.12,1,0.98,0,150,1,0,0
9246,45-54,Germany,Monthly,Google,4,2,3.73,14,0,16.33,0,0.63,4,7,0.29,68.67,1,0.9,0,20,1,0,0
9247,25-34,UK,Monthly,Google,1,0,11.79,38,4,21.14,2,0.4,2,4,0.04,76.81,0,0.79,0,20,1,0,1
9248,25-34,India,Monthly,Ads,2,1,117.34,52,2,11.23,0,0.81,5,1,0.65,57.9,0,0.76,0,20,1,0,1
9249,18-24,India,Free,Ads,1,0,5.16,44,6,10.65,0,0.86,3,0,0.39,80.53,0,0.88,0,0,0,0,1
9250,25-34,UK,Annual,Ads,7,3,68.71,4,3,18.27,3,0.51,2,3,0.23,49.05,1,0.74,0,150,2,0,0
9251,18-24,USA,Free,Ads,1,1,30.39,44,4,16.13,1,0.53,5,13,0.36,64.51,0,0.85,0,0,0,0,1
9252,35-44,Australia,Monthly,Google,2,0,6.76,38,3,18.94,2,0.64,1,0,0.64,97.9,1,0.88,0,20,1,0,1
9253,18-24,India,Free,Ads,3,2,61.0,36,4,17.05,0,0.26,2,7,0.53,73.26,1,0.8,0,0,1,0,1
9254,25-34,India,Monthly,Google,4,0,54.33,19,1,31.21,1,0.39,2,2,0.5,80.46,0,0.84,0,20,2,0,1
9255,35-44,Australia,Free,Ads,3,0,4.01,36,5,19.6,1,0.78,1,13,0.63,64.57,0,0.95,1,0,1,0,1
9256,25-34,Other,Monthly,Google,3,1,30.36,35,2,14.36,1,0.97,4,3,0.55,81.17,0,0.79,1,20,0,0,1
9257,18-24,India,Annual,Ads,4,3,2.68,33,6,15.06,1,0.78,2,14,0.23,68.29,1,0.72,1,150,0,0,1
9258,18-24,Canada,Monthly,Google,2,0,29.46,30,6,13.36,0,0.36,3,3,0.32,60.49,0,0.9,0,20,1,0,1
9259,35-44,India,Free,Organic,6,6,30.01,24,4,16.61,0,0.71,4,12,0.88,59.84,0,0.98,0,0,2,0,0
9260,18-24,Canada,Monthly,Ads,1,0,85.63,21,4,19.46,0,0.77,4,14,0.91,77.84,0,0.89,0,20,1,0,1
9261,25-34,Germany,Annual,Ads,3,1,4.1,13,3,17.39,1,0.48,4,4,0.21,66.21,1,0.95,0,150,1,0,0
9262,25-34,India,Free,Organic,0,0,11.64,4,6,8.51,1,0.61,3,8,0.3,62.59,0,0.72,0,0,0,0,1
9263,35-44,India,Free,Google,3,1,4.06,42,6,22.99,3,0.2,2,7,0.65,51.65,0,0.75,0,0,2,0,1
9264,35-44,India,Free,Ads,4,3,132.69,17,1,11.0,0,0.48,2,5,0.01,80.69,0,0.75,0,0,0,0,0
9265,45-54,India,Monthly,Organic,4,1,49.81,20,7,7.64,1,0.32,6,13,0.81,76.2,0,0.92,0,20,1,0,0
9266,18-24,India,Monthly,Ads,3,1,1.81,22,6,18.19,0,0.49,0,7,0.15,56.75,1,0.93,0,20,0,1,0
9267,25-34,Germany,Monthly,Google,0,0,0.02,9,2,15.52,0,0.54,3,2,0.8,65.58,0,0.91,1,20,0,0,1
9268,25-34,India,Monthly,Google,3,2,29.58,9,6,22.11,0,0.43,2,14,0.9,74.63,0,1.0,0,20,1,0,0
9269,18-24,USA,Monthly,Google,4,3,0.32,53,6,8.78,3,0.81,1,14,0.25,52.23,1,0.85,0,20,1,0,1
9270,25-34,Canada,Monthly,Ads,3,2,3.32,43,2,20.43,2,0.37,1,9,0.73,59.47,0,0.88,1,20,1,1,1
9271,25-34,USA,Monthly,Google,3,2,38.36,1,6,2.32,1,0.6,7,14,0.96,79.45,0,0.96,1,20,0,0,0
9272,25-34,USA,Free,Ads,2,1,1.68,55,4,13.37,3,0.56,3,11,0.46,67.56,0,0.96,0,0,2,0,1
9273,35-44,India,Free,Ads,2,1,20.83,10,3,13.54,2,0.76,4,13,0.11,79.12,1,0.8,0,0,1,0,0
9274,25-34,USA,Free,Referral,0,0,66.54,56,4,26.94,1,0.62,1,7,0.13,64.98,0,0.73,0,0,0,1,1
9275,35-44,India,Monthly,Ads,4,1,1.44,39,3,14.8,1,0.24,5,12,0.31,57.87,0,0.79,0,20,0,0,1
9276,25-34,Canada,Monthly,Organic,1,0,37.98,0,1,17.03,0,0.9,2,2,0.96,46.53,1,0.77,1,20,0,0,1
9277,25-34,India,Free,Ads,2,1,12.08,58,3,10.19,2,0.69,4,0,0.9,56.04,0,0.73,0,0,1,0,1
9278,25-34,UK,Free,Ads,2,1,6.34,50,4,26.4,0,0.39,3,3,0.76,96.76,1,0.91,0,0,1,0,1
9279,18-24,UK,Monthly,Google,3,0,33.54,2,5,13.43,1,0.63,5,8,0.35,79.12,0,0.94,0,20,1,0,1
9280,18-24,UK,Monthly,Google,2,2,28.88,6,5,8.88,0,0.74,1,8,0.14,100.0,0,0.9,0,20,2,0,0
9281,25-34,India,Free,Referral,5,3,5.27,41,0,11.25,2,0.91,3,13,0.93,86.17,1,0.84,1,0,1,0,1
9282,45-54,India,Free,Ads,5,5,42.19,29,3,13.55,2,0.57,2,6,0.45,85.16,0,0.93,1,0,0,0,0
9283,35-44,Germany,Free,Organic,2,0,7.9,27,4,20.65,1,0.8,4,7,0.39,56.43,0,0.94,1,0,0,0,1
9284,18-24,India,Monthly,Referral,5,3,5.34,55,2,11.41,1,0.53,1,10,0.7,70.29,0,0.85,0,20,0,0,1
9285,45-54,India,Free,Ads,7,5,16.5,1,7,21.71,1,0.39,0,3,0.73,45.17,0,0.81,0,0,2,1,0
9286,35-44,UK,Monthly,Referral,4,0,1.6,1,4,15.59,3,0.44,2,3,0.67,86.98,0,0.83,1,20,0,0,1
9287,35-44,Germany,Annual,Ads,3,3,35.11,52,4,21.97,1,0.74,2,2,0.55,77.45,0,0.95,0,150,1,0,1
9288,45-54,USA,Free,Google,4,3,14.32,2,4,11.05,0,0.5,2,13,0.09,100.0,0,0.78,1,0,0,0,0
9289,25-34,UK,Free,Google,1,0,30.74,43,3,16.25,0,0.65,3,6,0.41,54.91,1,0.76,0,0,0,0,1
9290,18-24,USA,Free,Organic,7,4,7.86,32,2,16.92,0,0.28,9,3,0.66,64.21,0,0.71,0,0,1,1,1
9291,25-34,India,Monthly,Ads,9,8,43.75,6,3,8.92,0,0.98,4,6,0.07,76.89,1,0.83,0,20,1,0,0
9292,25-34,UK,Monthly,Ads,3,3,31.92,43,5,21.4,0,0.47,2,6,0.27,92.17,0,0.84,0,20,0,1,1
9293,25-34,Germany,Free,Google,4,2,12.07,32,6,8.03,0,0.8,7,7,0.54,80.74,0,0.92,0,0,1,0,1
9294,25-34,Other,Free,Referral,5,4,20.09,1,6,10.88,1,0.79,1,3,0.76,72.31,1,0.88,0,0,1,0,0
9295,45-54,India,Monthly,Referral,4,3,12.12,53,4,9.99,0,0.87,4,2,0.65,82.85,0,0.73,0,20,0,0,1
9296,45-54,UK,Monthly,Ads,2,0,18.94,26,6,15.29,1,0.89,2,7,0.32,88.86,0,0.9,0,20,0,0,1
9297,45-54,USA,Free,Ads,3,0,18.32,54,6,19.42,1,0.9,1,5,0.37,58.44,1,0.96,1,0,1,1,1
9298,45-54,India,Free,Ads,2,0,33.21,45,1,14.19,1,0.92,3,4,0.43,66.27,0,0.84,0,0,1,0,1
9299,45-54,UK,Monthly,Ads,1,1,19.81,53,3,7.13,1,0.72,2,1,0.3,77.81,0,0.77,0,20,0,0,1
9300,18-24,India,Free,Organic,3,0,7.61,18,2,21.59,0,0.29,4,8,0.15,56.68,1,0.97,0,0,2,0,1
9301,25-34,USA,Free,Organic,0,0,28.61,2,4,19.18,0,0.43,3,13,0.58,91.31,0,0.88,0,0,2,0,1
9302,25-34,India,Monthly,Google,4,3,30.07,34,4,11.06,0,0.46,7,1,0.25,80.78,1,0.87,0,20,0,0,1
9303,45-54,USA,Free,Google,4,1,16.28,19,4,18.88,0,0.49,4,5,0.25,53.57,0,0.9,0,0,0,0,0
9304,25-34,USA,Monthly,Google,5,1,0.18,10,3,9.83,0,0.28,1,8,0.14,61.55,1,0.7,0,20,1,0,0
9305,35-44,USA,Monthly,Referral,4,4,6.23,41,6,9.55,0,0.91,0,6,0.26,63.91,0,0.8,0,20,1,0,1
9306,18-24,USA,Free,Referral,6,4,0.6,29,4,17.04,0,0.3,3,10,0.26,33.33,1,0.99,0,0,1,0,0
9307,25-34,India,Monthly,Google,5,5,3.97,29,3,13.18,2,0.62,0,8,0.96,68.76,0,0.81,0,20,1,0,0
9308,35-44,UK,Monthly,Google,4,2,6.24,48,3,10.6,0,0.74,0,3,0.23,57.79,0,0.96,0,20,0,0,1
9309,18-24,Germany,Free,Ads,5,4,3.84,46,2,16.4,1,0.78,6,4,0.17,71.3,1,0.88,0,0,1,1,1
9310,25-34,India,Free,Google,5,2,6.53,16,2,15.84,2,0.67,4,3,0.77,68.71,0,0.79,0,0,1,1,0
9311,25-34,USA,Monthly,Google,2,1,42.82,36,4,11.32,0,0.59,1,3,0.53,70.0,0,0.82,1,20,0,0,1
9312,25-34,UK,Monthly,Ads,2,0,21.16,26,2,13.97,0,0.58,2,12,0.61,89.31,0,0.7,0,20,0,0,1
9313,35-44,USA,Monthly,Organic,2,1,38.01,39,5,9.9,0,0.75,4,6,0.62,71.75,1,0.94,0,20,0,0,1
9314,25-34,USA,Free,Google,5,2,19.92,56,4,10.75,1,0.68,6,13,0.07,86.97,1,0.86,0,0,0,0,1
9315,25-34,UK,Annual,Ads,2,1,39.29,34,5,16.29,1,0.4,5,2,0.3,73.04,0,0.84,0,150,1,0,1
9316,18-24,India,Monthly,Organic,4,0,13.96,22,3,16.16,2,0.69,3,1,0.01,63.06,0,0.86,0,20,1,0,1
9317,45-54,USA,Monthly,Google,3,0,9.9,1,7,20.08,1,0.85,1,0,0.17,43.63,0,0.93,0,20,0,1,1
9318,25-34,USA,Monthly,Ads,2,0,14.99,21,5,15.44,0,0.96,4,10,0.06,82.14,1,0.83,0,20,0,0,1
9319,35-44,India,Free,Organic,1,1,6.92,38,5,15.58,1,0.96,2,13,0.91,41.78,0,0.97,0,0,2,0,1
9320,35-44,USA,Annual,Google,2,0,19.81,12,1,15.83,1,0.34,4,4,0.49,53.57,1,0.78,1,150,2,0,1
9321,18-24,UK,Free,Organic,5,4,12.54,5,3,7.13,1,0.37,2,8,0.39,74.81,0,0.71,0,0,0,0,0
9322,45-54,Canada,Monthly,Google,0,0,39.98,49,4,14.15,0,0.84,5,8,0.66,79.02,0,0.82,0,20,1,0,1
9323,35-44,India,Monthly,Google,0,0,1.2,4,3,9.56,3,0.69,4,8,0.44,78.09,0,0.98,1,20,3,1,1
9324,25-34,Other,Annual,Referral,5,4,23.8,48,5,18.88,1,0.75,2,14,0.07,84.69,0,0.73,0,150,0,0,1
9325,18-24,UK,Monthly,Ads,2,1,4.6,30,5,9.16,0,0.42,3,7,0.21,75.29,1,0.99,1,20,1,0,0
9326,45-54,USA,Monthly,Ads,5,5,28.96,19,4,15.08,2,0.96,0,13,0.44,74.66,1,0.75,0,20,1,0,0
9327,35-44,India,Annual,Ads,2,0,46.08,28,2,9.31,2,0.61,4,11,0.57,84.78,1,0.89,0,150,1,0,1
9328,18-24,USA,Annual,Ads,3,0,12.06,30,4,10.45,0,0.75,4,10,0.4,83.42,0,0.93,0,150,1,0,1
9329,25-34,Germany,Free,Google,2,0,8.63,56,6,17.16,0,0.72,2,10,0.63,89.17,0,0.88,1,0,1,0,1
9330,45-54,USA,Free,Google,1,0,15.37,45,6,10.17,1,0.35,1,3,0.33,58.99,0,0.87,0,0,1,0,1
9331,35-44,UK,Monthly,Ads,3,0,35.47,55,0,22.56,1,0.77,1,4,0.68,86.06,0,0.85,0,20,0,0,1
9332,35-44,USA,Annual,Google,3,2,11.44,36,7,17.82,1,0.57,1,14,0.33,72.97,0,0.92,0,150,0,0,1
9333,25-34,USA,Monthly,Referral,4,3,22.36,6,9,19.49,1,0.64,3,2,0.41,68.44,0,0.72,0,20,1,0,0
9334,35-44,India,Free,Organic,2,0,78.55,21,7,11.99,1,0.84,3,7,0.58,57.42,0,0.84,0,0,3,0,1
9335,25-34,Canada,Monthly,Google,1,0,7.65,1,5,9.62,2,0.25,2,3,0.52,97.62,1,0.74,0,20,1,0,1
9336,18-24,USA,Free,Organic,2,1,0.96,20,5,12.07,1,0.4,4,10,0.25,81.94,0,0.73,0,0,0,0,0
9337,35-44,India,Monthly,Google,1,1,18.01,17,4,18.53,1,0.34,1,10,0.14,76.67,0,0.77,0,20,1,0,0
9338,55+,USA,Free,Organic,3,1,1.52,37,7,7.84,1,0.45,3,6,0.98,62.67,1,0.87,0,0,2,0,1
9339,25-34,Germany,Monthly,Organic,0,0,38.55,8,5,12.25,0,0.3,2,9,0.33,74.47,0,0.9,0,20,1,0,1
9340,25-34,Canada,Annual,Ads,3,0,8.52,17,3,8.13,1,0.86,2,13,0.22,46.9,0,0.82,0,150,1,0,1
9341,35-44,India,Monthly,Ads,7,6,30.31,23,4,6.54,0,0.77,7,8,0.15,94.15,1,0.92,0,20,3,0,0
9342,25-34,Australia,Free,Referral,2,0,20.1,48,7,9.76,2,0.9,1,14,0.23,73.37,1,0.99,0,0,0,0,1
9343,45-54,India,Monthly,Organic,2,0,17.1,59,7,14.44,0,0.96,5,1,0.27,66.53,0,0.91,1,20,1,0,1
9344,35-44,India,Free,Google,2,0,56.24,35,6,16.1,0,0.59,3,2,0.74,78.47,0,0.85,0,0,1,0,1
9345,18-24,India,Monthly,Google,3,0,3.25,55,3,12.32,2,0.85,2,2,0.8,44.62,0,0.74,1,20,2,0,1
9346,55+,India,Monthly,Ads,2,0,23.25,55,5,14.27,0,0.31,2,4,0.32,78.63,0,0.88,1,20,1,0,1
9347,35-44,India,Monthly,Referral,1,0,21.51,41,2,14.8,1,0.53,5,3,0.33,79.09,1,0.91,1,20,1,0,1
9348,45-54,UK,Annual,Google,3,0,28.21,26,6,10.73,0,0.89,4,3,0.82,76.85,0,0.71,1,150,2,0,1
9349,35-44,UK,Free,Ads,2,1,4.6,13,6,16.93,2,0.66,4,1,0.76,59.0,0,0.92,0,0,1,0,0
9350,45-54,UK,Annual,Google,3,0,6.33,39,3,22.93,0,0.83,2,6,0.33,58.7,0,0.74,0,150,0,0,1
9351,18-24,UK,Free,Organic,4,4,0.35,51,3,18.84,0,0.54,1,8,0.45,68.78,0,0.97,0,0,2,1,1
9352,25-34,Canada,Monthly,Google,5,5,23.77,54,0,1.0,1,0.52,1,12,0.59,79.46,1,0.79,1,20,1,0,1
9353,45-54,India,Free,Organic,5,1,57.01,1,6,13.46,1,0.63,3,9,0.84,49.95,0,0.71,0,0,1,0,0
9354,18-24,UK,Free,Google,5,4,11.78,29,3,11.14,1,0.94,8,13,0.07,64.36,0,0.9,0,0,1,0,0
9355,18-24,USA,Monthly,Google,5,5,12.28,56,6,14.6,0,0.85,2,4,0.04,56.8,0,0.88,0,20,0,0,1
9356,35-44,Australia,Free,Ads,3,0,0.29,20,3,19.07,3,0.84,2,9,0.3,66.32,0,0.82,0,0,2,0,1
9357,45-54,India,Free,Google,0,0,22.88,25,5,16.18,0,0.54,3,12,0.52,53.97,0,0.95,2,0,1,0,1
9358,18-24,India,Free,Referral,7,7,8.15,50,2,12.29,0,0.5,5,13,0.34,58.1,0,0.95,0,0,2,0,1
9359,45-54,UK,Monthly,Referral,5,5,4.32,32,4,7.12,0,0.93,7,12,0.39,81.79,0,0.82,0,20,0,1,1
9360,35-44,Canada,Free,Ads,2,2,15.78,38,3,23.82,1,0.79,3,5,0.82,71.78,1,0.73,0,0,1,0,1
9361,25-34,India,Monthly,Organic,3,3,22.8,22,2,15.68,0,0.26,2,1,0.88,61.04,0,0.91,1,20,0,0,0
9362,45-54,USA,Monthly,Ads,2,0,37.31,26,2,25.43,2,0.42,3,2,0.91,46.63,1,0.86,0,20,0,0,1
9363,25-34,India,Monthly,Organic,4,1,8.1,39,7,19.6,0,0.32,2,7,0.95,94.2,1,0.85,0,20,1,0,1
9364,18-24,Other,Free,Google,5,4,6.07,36,2,19.1,1,0.33,7,14,0.04,85.63,0,0.75,0,0,0,0,1
9365,25-34,India,Monthly,Referral,4,0,23.93,13,2,24.06,0,0.74,1,10,0.95,78.96,1,0.98,0,20,1,1,1
9366,25-34,India,Monthly,Google,3,1,36.54,6,9,6.92,2,0.95,1,1,0.43,50.52,0,0.71,0,20,0,0,0
9367,25-34,India,Monthly,Ads,1,1,1.39,23,1,8.63,3,0.63,6,7,0.37,47.37,1,0.88,0,20,2,0,0
9368,45-54,USA,Monthly,Ads,1,0,19.75,15,4,12.44,2,0.61,3,5,0.22,65.76,0,0.96,0,20,1,0,1
9369,35-44,India,Free,Organic,2,0,68.21,47,3,8.59,1,0.31,2,12,0.46,46.45,0,0.76,0,0,1,0,1
9370,25-34,Canada,Monthly,Referral,7,7,30.73,13,3,8.86,0,0.58,7,1,0.6,66.76,0,0.85,0,20,0,0,0
9371,35-44,Germany,Free,Ads,2,2,1.31,53,3,22.07,1,0.64,5,10,0.19,69.63,0,0.71,0,0,2,0,1
9372,18-24,India,Free,Organic,2,0,0.53,34,6,13.75,0,0.45,3,14,0.83,57.17,0,0.75,1,0,0,0,1
9373,18-24,UK,Free,Organic,8,4,12.88,14,4,17.82,1,0.55,3,8,0.08,61.14,0,0.79,0,0,0,0,0
9374,45-54,India,Monthly,Google,3,2,16.33,55,1,7.67,1,0.67,4,3,0.5,70.04,1,0.99,0,20,1,0,1
9375,18-24,USA,Monthly,Organic,5,4,0.56,56,3,13.59,0,0.5,2,5,0.68,69.77,0,0.83,0,20,0,0,1
9376,18-24,India,Annual,Ads,2,0,32.49,49,5,19.09,1,0.34,2,1,0.83,86.83,0,0.83,1,150,1,1,1
9377,35-44,India,Annual,Referral,7,5,21.58,46,0,12.67,3,0.87,9,3,0.41,78.2,0,0.72,0,150,1,0,1
9378,25-34,UK,Annual,Google,2,0,9.28,49,7,15.74,4,0.23,4,2,0.17,66.34,0,0.73,1,150,2,0,1
9379,45-54,India,Free,Google,1,0,56.53,42,7,18.06,3,0.52,1,9,0.77,64.09,0,0.75,0,0,0,0,1
9380,25-34,Germany,Monthly,Referral,5,0,39.85,43,4,14.22,0,0.98,3,14,0.82,63.1,0,0.79,1,20,0,0,1
9381,18-24,UK,Monthly,Google,2,0,6.68,13,4,14.18,0,0.69,2,10,0.04,70.91,0,0.99,0,20,2,0,1
9382,25-34,Canada,Monthly,Ads,2,0,21.22,8,3,11.87,1,0.53,1,9,0.53,83.45,0,0.75,0,20,2,0,1
9383,25-34,Australia,Free,Ads,3,1,27.23,21,4,10.74,2,0.72,4,3,0.88,66.25,0,0.98,1,0,0,0,0
9384,25-34,Australia,Free,Ads,1,0,59.54,13,5,8.75,0,0.31,1,3,0.09,88.09,0,0.83,1,0,0,0,1
9385,25-34,USA,Monthly,Ads,2,0,33.04,59,3,18.33,3,0.32,3,11,0.59,47.07,0,0.74,1,20,2,0,1
9386,45-54,USA,Annual,Ads,1,0,22.38,28,3,19.62,2,0.46,2,6,0.21,57.66,0,0.95,1,150,1,0,1
9387,45-54,India,Monthly,Google,1,0,50.16,0,4,19.45,2,0.75,0,4,0.19,91.23,1,0.73,1,20,0,0,1
9388,25-34,Canada,Free,Google,3,2,14.95,33,4,21.59,0,0.37,2,9,0.88,67.53,1,0.8,0,0,1,0,1
9389,25-34,USA,Annual,Organic,3,2,10.33,24,2,16.16,1,0.98,1,14,0.31,63.68,0,0.84,0,150,2,0,0
9390,25-34,Australia,Free,Referral,0,0,5.16,4,4,18.81,0,0.8,3,8,0.79,66.28,0,0.85,0,0,1,0,1
9391,45-54,India,Annual,Google,2,0,4.52,29,2,22.95,1,0.66,3,8,0.47,55.0,0,0.95,1,150,1,0,1
9392,55+,India,Annual,Referral,3,1,25.28,40,6,9.88,0,0.31,4,3,0.27,39.8,0,0.74,0,150,0,0,1
9393,18-24,India,Monthly,Google,6,4,17.24,16,3,19.35,0,0.77,2,1,0.44,94.0,1,0.76,0,20,0,0,0
9394,35-44,Germany,Monthly,Google,2,0,37.29,51,6,14.46,3,0.65,0,2,0.72,67.23,0,0.9,0,20,1,0,1
9395,25-34,India,Monthly,Ads,5,3,25.15,4,3,9.85,2,0.24,3,12,0.06,53.59,1,0.98,1,20,2,0,0
9396,18-24,USA,Monthly,Ads,1,0,9.43,53,5,25.06,2,0.45,2,3,0.5,57.94,0,0.71,0,20,2,0,1
9397,18-24,USA,Free,Google,0,0,25.83,3,4,15.91,2,0.49,4,10,0.33,66.88,0,0.95,0,0,0,0,1
9398,25-34,India,Monthly,Referral,3,2,21.21,3,6,26.13,0,0.43,2,6,0.55,91.23,0,0.99,0,20,3,0,0
9399,25-34,USA,Free,Organic,2,1,36.56,32,2,24.08,2,0.64,1,14,0.22,45.79,0,0.82,0,0,1,0,1
9400,18-24,USA,Monthly,Organic,5,5,25.07,41,2,19.51,2,0.69,3,6,0.44,69.18,0,0.91,0,20,1,0,1
